packet_no,timestamp,src_ip,dst_ip,src_port,dst_port,transport_proto,tcp_seq,tcp_flags,additional,bytes_transferred
14947,1728941804510,146.75.29.140,192.168.29.130,443,35178,TCP,1321738848,PA,'',4230
14948,1728941804510,146.75.29.140,192.168.29.130,443,35178,TCP,1321743024,PA,'',4230
14949,1728941804510,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14950,1728941804510,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14951,1728941804510,146.75.29.140,192.168.29.130,443,35178,TCP,1321747200,PA,'',2838
14952,1728941804510,146.75.29.140,192.168.29.130,443,35178,TCP,1321749984,PA,'',1446
14953,1728941804510,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14954,1728941804510,146.75.29.140,192.168.29.130,443,35178,TCP,1321751376,PA,'',2838
14955,1728941804510,146.75.29.140,192.168.29.130,443,35178,TCP,1321754160,PA,'',1446
14956,1728941804510,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14957,1728941804510,146.75.29.140,192.168.29.130,443,35178,TCP,1321755552,PA,'',2838
14958,1728941804510,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14959,1728941804510,146.75.29.140,192.168.29.130,443,35178,TCP,1321758336,PA,'',1446
14960,1728941804510,146.75.29.140,192.168.29.130,443,35178,TCP,1321759728,PA,'',4230
14961,1728941804510,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14962,1728941804511,146.75.29.140,192.168.29.130,443,35178,TCP,1321763904,PA,'',4230
14963,1728941804511,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14964,1728941804516,146.75.29.140,192.168.29.130,443,35178,TCP,1321768080,PA,'',4230
14965,1728941804516,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14966,1728941804516,146.75.29.140,192.168.29.130,443,35178,TCP,1321772256,PA,'',4230
14967,1728941804516,146.75.29.140,192.168.29.130,443,35178,TCP,1321776432,PA,'',2838
14968,1728941804516,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14969,1728941804516,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14970,1728941804516,146.75.29.140,192.168.29.130,443,35178,TCP,1321779216,PA,'',1446
14971,1728941804516,146.75.29.140,192.168.29.130,443,35178,TCP,1321780608,PA,'',2838
14972,1728941804516,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14973,1728941804516,146.75.29.140,192.168.29.130,443,35178,TCP,1321783392,PA,'',1446
14974,1728941804517,146.75.29.140,192.168.29.130,443,35178,TCP,1321784784,PA,'',4230
14975,1728941804517,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14976,1728941804517,146.75.37.140,192.168.29.130,443,54824,TCP,396936444,PA,'',533
14977,1728941804517,146.75.29.140,192.168.29.130,443,35178,TCP,1321788960,PA,'',2838
14978,1728941804517,192.168.29.130,146.75.37.140,54824,443,TCP,2104563330,A,'',54
14979,1728941804517,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14980,1728941804517,146.75.29.140,192.168.29.130,443,35178,TCP,1321791744,PA,'',4230
14981,1728941804517,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14982,1728941804517,146.75.29.140,192.168.29.130,443,35178,TCP,1321795920,PA,'',2838
14983,1728941804517,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14984,1728941804517,146.75.29.140,192.168.29.130,443,35178,TCP,1321798704,PA,'',4230
14985,1728941804517,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14986,1728941804517,146.75.29.140,192.168.29.130,443,35178,TCP,1321802880,PA,'',4230
14987,1728941804517,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14988,1728941804518,146.75.29.140,192.168.29.130,443,35178,TCP,1321807056,PA,'',4230
14989,1728941804518,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14990,1728941804518,146.75.29.140,192.168.29.130,443,35178,TCP,1321811232,PA,'',4230
14991,1728941804518,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14992,1728941804518,146.75.29.140,192.168.29.130,443,35178,TCP,1321815408,PA,'',4230
14993,1728941804518,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14994,1728941804518,146.75.29.140,192.168.29.130,443,35178,TCP,1321819584,PA,'',2838
14995,1728941804518,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14996,1728941804518,146.75.29.140,192.168.29.130,443,35178,TCP,1321822368,PA,'',1446
14997,1728941804518,146.75.29.140,192.168.29.130,443,35178,TCP,1321823760,PA,'',4230
14998,1728941804518,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
14999,1728941804518,146.75.29.140,192.168.29.130,443,35178,TCP,1321827936,PA,'',4230
15000,1728941804518,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15001,1728941804519,146.75.29.140,192.168.29.130,443,35178,TCP,1321832112,PA,'',4230
15002,1728941804519,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15003,1728941804519,146.75.29.140,192.168.29.130,443,35178,TCP,1321836288,PA,'',4230
15004,1728941804519,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15005,1728941804519,146.75.29.140,192.168.29.130,443,35178,TCP,1321840464,PA,'',4230
15006,1728941804519,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15007,1728941804519,146.75.29.140,192.168.29.130,443,35178,TCP,1321844640,PA,'',4230
15008,1728941804519,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15009,1728941804519,146.75.29.140,192.168.29.130,443,35178,TCP,1321848816,PA,'',4230
15010,1728941804519,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15011,1728941804519,146.75.29.140,192.168.29.130,443,35178,TCP,1321852992,PA,'',4230
15012,1728941804519,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15013,1728941804519,146.75.29.140,192.168.29.130,443,35178,TCP,1321857168,PA,'',2838
15014,1728941804519,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15015,1728941804520,146.75.29.140,192.168.29.130,443,35178,TCP,1321859952,PA,'',1446
15016,1728941804520,146.75.29.140,192.168.29.130,443,35178,TCP,1321861344,PA,'',2838
15017,1728941804520,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15018,1728941804520,146.75.29.140,192.168.29.130,443,35178,TCP,1321864128,PA,'',1446
15019,1728941804520,146.75.29.140,192.168.29.130,443,35178,TCP,1321865520,PA,'',4230
15020,1728941804520,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15021,1728941804520,146.75.29.140,192.168.29.130,443,35178,TCP,1321869696,PA,'',4230
15022,1728941804520,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15023,1728941804520,146.75.29.140,192.168.29.130,443,35178,TCP,1321873872,PA,'',4230
15024,1728941804520,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15025,1728941804520,146.75.29.140,192.168.29.130,443,35178,TCP,1321878048,PA,'',4230
15026,1728941804520,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15027,1728941804521,146.75.29.140,192.168.29.130,443,35178,TCP,1321882224,PA,'',2838
15028,1728941804521,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15029,1728941804529,146.75.29.140,192.168.29.130,443,35178,TCP,1321885008,PA,'',4230
15030,1728941804529,146.75.29.140,192.168.29.130,443,35178,TCP,1321889184,PA,'',4230
15031,1728941804529,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15032,1728941804529,146.75.29.140,192.168.29.130,443,35178,TCP,1321893360,PA,'',4230
15033,1728941804529,146.75.37.140,192.168.29.130,443,54824,TCP,396936923,PA,'',3115
15034,1728941804529,192.168.29.130,146.75.37.140,54824,443,TCP,2104563330,A,'',54
15035,1728941804529,146.75.37.140,192.168.29.130,443,54824,TCP,396939984,PA,'',1463
15036,1728941804529,146.75.29.140,192.168.29.130,443,35178,TCP,1321897536,PA,'',2838
15037,1728941804529,192.168.29.130,146.75.37.140,54824,443,TCP,2104563330,A,'',54
15038,1728941804530,146.75.29.140,192.168.29.130,443,35178,TCP,1321900320,PA,'',1446
15039,1728941804530,146.75.29.140,192.168.29.130,443,35178,TCP,1321901712,PA,'',2838
15040,1728941804530,146.75.29.140,192.168.29.130,443,35178,TCP,1321904496,PA,'',2838
15041,1728941804530,146.75.29.140,192.168.29.130,443,35178,TCP,1321907280,PA,'',1446
15042,1728941804530,146.75.29.140,192.168.29.130,443,35178,TCP,1321908672,PA,'',2838
15043,1728941804530,146.75.29.140,192.168.29.130,443,35178,TCP,1321911456,PA,'',1446
15044,1728941804531,146.75.29.140,192.168.29.130,443,35178,TCP,1321912848,PA,'',12582
15045,1728941804531,146.75.29.140,192.168.29.130,443,35178,TCP,1321925376,PA,'',4230
15046,1728941804531,146.75.29.140,192.168.29.130,443,35178,TCP,1321929552,PA,'',4230
15047,1728941804531,146.75.29.140,192.168.29.130,443,35178,TCP,1321933728,PA,'',4230
15048,1728941804531,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15049,1728941804531,146.75.29.140,192.168.29.130,443,35178,TCP,1321937904,PA,'',1446
15050,1728941804538,146.75.29.140,192.168.29.130,443,35178,TCP,1321939296,PA,'',4230
15051,1728941804538,146.75.29.140,192.168.29.130,443,35178,TCP,1321943472,PA,'',4230
15052,1728941804538,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15053,1728941804538,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15054,1728941804538,146.75.29.140,192.168.29.130,443,35178,TCP,1321947648,PA,'',4230
15055,1728941804538,146.75.29.140,192.168.29.130,443,35178,TCP,1321951824,PA,'',4230
15056,1728941804538,146.75.37.140,192.168.29.130,443,54824,TCP,396941393,PA,'',112
15057,1728941804538,192.168.29.130,146.75.37.140,54824,443,TCP,2104563330,A,'',54
15058,1728941804538,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15059,1728941804538,146.75.29.140,192.168.29.130,443,35178,TCP,1321956000,PA,'',4230
15060,1728941804538,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15061,1728941804538,146.75.29.140,192.168.29.130,443,35178,TCP,1321960176,PA,'',4230
15062,1728941804538,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15063,1728941804538,146.75.29.140,192.168.29.130,443,35178,TCP,1321964352,PA,'',4230
15064,1728941804539,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15065,1728941804542,146.75.29.140,192.168.29.130,443,35178,TCP,1321968528,PA,'',22326
15066,1728941804542,146.75.37.140,192.168.29.130,443,54824,TCP,396941451,PA,'',518
15067,1728941804542,192.168.29.130,146.75.37.140,54824,443,TCP,2104563330,A,'',54
15068,1728941804542,146.75.29.140,192.168.29.130,443,35178,TCP,1321990800,PA,'',5622
15069,1728941804542,146.75.37.140,192.168.29.130,443,54824,TCP,396941915,PA,'',85
15070,1728941804542,146.75.29.140,192.168.29.130,443,35178,TCP,1321996368,PA,'',30678
15071,1728941804542,192.168.29.130,146.75.37.140,54824,443,TCP,2104563330,A,'',54
15072,1728941804543,146.75.29.140,192.168.29.130,443,35178,TCP,1322026992,PA,'',4230
15073,1728941804543,146.75.29.140,192.168.29.130,443,35178,TCP,1322031168,PA,'',1653
15074,1728941804546,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15075,1728941804546,146.75.29.140,192.168.29.130,443,35178,TCP,1322032767,PA,'',52743
15076,1728941804546,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15077,1728941804550,146.75.29.140,192.168.29.130,443,35178,TCP,1322085456,PA,'',4230
15078,1728941804550,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15079,1728941804550,146.75.29.140,192.168.29.130,443,35178,TCP,1322089632,PA,'',4230
15080,1728941804550,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15081,1728941804550,146.75.29.140,192.168.29.130,443,35178,TCP,1322093808,PA,'',4230
15082,1728941804550,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15083,1728941804550,146.75.29.140,192.168.29.130,443,35178,TCP,1322097984,PA,'',2838
15084,1728941804550,146.75.29.140,192.168.29.130,443,35178,TCP,1322100768,PA,'',1446
15085,1728941804550,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15086,1728941804550,146.75.29.140,192.168.29.130,443,35178,TCP,1322102160,PA,'',4230
15087,1728941804550,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15088,1728941804550,146.75.29.140,192.168.29.130,443,35178,TCP,1322106336,PA,'',4230
15089,1728941804550,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15090,1728941804551,146.75.29.140,192.168.29.130,443,35178,TCP,1322110512,PA,'',4230
15091,1728941804551,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15092,1728941804551,146.75.29.140,192.168.29.130,443,35178,TCP,1322114688,PA,'',2838
15093,1728941804551,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15094,1728941804551,146.75.29.140,192.168.29.130,443,35178,TCP,1322117472,PA,'',1446
15095,1728941804551,146.75.29.140,192.168.29.130,443,35178,TCP,1322118864,PA,'',2838
15096,1728941804551,146.75.29.140,192.168.29.130,443,35178,TCP,1322121648,PA,'',1446
15097,1728941804551,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15098,1728941804551,146.75.29.140,192.168.29.130,443,35178,TCP,1322123040,PA,'',2838
15099,1728941804551,146.75.29.140,192.168.29.130,443,35178,TCP,1322125824,PA,'',1446
15100,1728941804551,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15101,1728941804551,146.75.29.140,192.168.29.130,443,35178,TCP,1322127216,PA,'',2838
15102,1728941804551,146.75.29.140,192.168.29.130,443,35178,TCP,1322130000,PA,'',1446
15103,1728941804551,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15104,1728941804551,146.75.29.140,192.168.29.130,443,35178,TCP,1322131392,PA,'',2838
15105,1728941804551,146.75.29.140,192.168.29.130,443,35178,TCP,1322134176,PA,'',1446
15106,1728941804551,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15107,1728941804552,146.75.29.140,192.168.29.130,443,35178,TCP,1322135568,PA,'',4230
15108,1728941804552,146.75.29.140,192.168.29.130,443,35178,TCP,1322139744,PA,'',4230
15109,1728941804552,146.75.29.140,192.168.29.130,443,35178,TCP,1322143920,PA,'',2838
15110,1728941804552,146.75.29.140,192.168.29.130,443,35178,TCP,1322146704,PA,'',1446
15111,1728941804552,146.75.29.140,192.168.29.130,443,35178,TCP,1322148096,PA,'',2838
15112,1728941804552,146.75.29.140,192.168.29.130,443,35178,TCP,1322150880,PA,'',1446
15113,1728941804552,146.75.29.140,192.168.29.130,443,35178,TCP,1322152272,PA,'',2838
15114,1728941804552,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15115,1728941804552,146.75.29.140,192.168.29.130,443,35178,TCP,1322155056,PA,'',1446
15116,1728941804552,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15117,1728941804552,146.75.29.140,192.168.29.130,443,35178,TCP,1322156448,PA,'',2838
15118,1728941804552,146.75.29.140,192.168.29.130,443,35178,TCP,1322159232,PA,'',1446
15119,1728941804552,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15120,1728941804553,146.75.29.140,192.168.29.130,443,35178,TCP,1322160624,PA,'',4230
15121,1728941804553,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15122,1728941804553,146.75.29.140,192.168.29.130,443,35178,TCP,1322164800,PA,'',2838
15123,1728941804553,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15124,1728941804553,146.75.29.140,192.168.29.130,443,35178,TCP,1322167584,PA,'',1446
15125,1728941804553,146.75.29.140,192.168.29.130,443,35178,TCP,1322168976,PA,'',4230
15126,1728941804553,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15127,1728941804553,146.75.29.140,192.168.29.130,443,35178,TCP,1322173152,PA,'',2838
15128,1728941804553,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15129,1728941804553,146.75.29.140,192.168.29.130,443,35178,TCP,1322175936,PA,'',1446
15130,1728941804553,146.75.29.140,192.168.29.130,443,35178,TCP,1322177328,PA,'',2838
15131,1728941804553,146.75.29.140,192.168.29.130,443,35178,TCP,1322180112,PA,'',1446
15132,1728941804553,146.75.29.140,192.168.29.130,443,35178,TCP,1322181504,PA,'',2838
15133,1728941804553,146.75.29.140,192.168.29.130,443,35178,TCP,1322184288,PA,'',1446
15134,1728941804554,146.75.29.140,192.168.29.130,443,35178,TCP,1322185680,PA,'',2838
15135,1728941804554,146.75.29.140,192.168.29.130,443,35178,TCP,1322188464,PA,'',1446
15136,1728941804554,146.75.29.140,192.168.29.130,443,35178,TCP,1322189856,PA,'',2838
15137,1728941804554,146.75.29.140,192.168.29.130,443,35178,TCP,1322192640,PA,'',1446
15138,1728941804554,146.75.29.140,192.168.29.130,443,35178,TCP,1322194032,PA,'',2838
15139,1728941804554,146.75.29.140,192.168.29.130,443,35178,TCP,1322196816,PA,'',1446
15140,1728941804554,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15141,1728941804554,146.75.29.140,192.168.29.130,443,35178,TCP,1322198208,PA,'',4230
15142,1728941804554,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15143,1728941804554,146.75.29.140,192.168.29.130,443,35178,TCP,1322202384,PA,'',4230
15144,1728941804554,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15145,1728941804554,146.75.29.140,192.168.29.130,443,35178,TCP,1322206560,PA,'',4230
15146,1728941804554,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15147,1728941804555,146.75.29.140,192.168.29.130,443,35178,TCP,1322210736,PA,'',4230
15148,1728941804555,146.75.29.140,192.168.29.130,443,35178,TCP,1322214912,PA,'',4230
15149,1728941804555,146.75.29.140,192.168.29.130,443,35178,TCP,1322219088,PA,'',4230
15150,1728941804555,146.75.29.140,192.168.29.130,443,35178,TCP,1322223264,PA,'',4230
15151,1728941804555,146.75.29.140,192.168.29.130,443,35178,TCP,1322227440,PA,'',4230
15152,1728941804556,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15153,1728941804557,146.75.29.140,192.168.29.130,443,35178,TCP,1322231616,PA,'',4230
15154,1728941804557,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15155,1728941804557,146.75.29.140,192.168.29.130,443,35178,TCP,1322235792,PA,'',4230
15156,1728941804557,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15157,1728941804557,146.75.29.140,192.168.29.130,443,35178,TCP,1322239968,PA,'',2838
15158,1728941804557,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15159,1728941804557,146.75.29.140,192.168.29.130,443,35178,TCP,1322242752,PA,'',1446
15160,1728941804557,146.75.29.140,192.168.29.130,443,35178,TCP,1322244144,PA,'',4230
15161,1728941804557,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15162,1728941804557,146.75.29.140,192.168.29.130,443,35178,TCP,1322248320,PA,'',2838
15163,1728941804557,146.75.29.140,192.168.29.130,443,35178,TCP,1322251104,PA,'',1446
15164,1728941804557,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15165,1728941804558,146.75.29.140,192.168.29.130,443,35178,TCP,1322252496,PA,'',4230
15166,1728941804558,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15167,1728941804558,146.75.29.140,192.168.29.130,443,35178,TCP,1322256672,PA,'',2838
15168,1728941804558,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15169,1728941804558,146.75.29.140,192.168.29.130,443,35178,TCP,1322259456,PA,'',1446
15170,1728941804558,146.75.29.140,192.168.29.130,443,35178,TCP,1322260848,PA,'',2838
15171,1728941804558,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15172,1728941804558,146.75.29.140,192.168.29.130,443,35178,TCP,1322263632,PA,'',1446
15173,1728941804558,146.75.29.140,192.168.29.130,443,35178,TCP,1322265024,PA,'',2838
15174,1728941804558,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15175,1728941804558,146.75.29.140,192.168.29.130,443,35178,TCP,1322267808,PA,'',1446
15176,1728941804558,146.75.29.140,192.168.29.130,443,35178,TCP,1322269200,PA,'',2838
15177,1728941804558,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15178,1728941804558,146.75.29.140,192.168.29.130,443,35178,TCP,1322271984,PA,'',1446
15179,1728941804558,146.75.29.140,192.168.29.130,443,35178,TCP,1322273376,PA,'',2838
15180,1728941804558,146.75.29.140,192.168.29.130,443,35178,TCP,1322276160,PA,'',1446
15181,1728941804558,192.168.29.130,146.75.29.140,35178,443,TCP,1337827081,A,'',54
15182,1728941804558,146.75.29.140,192.168.29.130,443,35178,TCP,1322277552,PA,'',2838
